productAsin,country,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin,lemmatized_reviewDescription,stemmed_reviewDescription,color,size,word_count,any_neg,char_count,sentiment,sentiment_label
B09G9D8KRQ,India,True,4,Nothing seems new,Good offers,https://www.amazon.in/gp/customer-reviews/R3N5C23GSJC5SL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 24 March 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,good offer,good offer,green,256GB,2,0,9,0.4404,positive
B09G9D8KRQ,India,True,5,Awesome,Very nice and camera quality is great. More importantly the cinematic video,https://www.amazon.in/gp/customer-reviews/R3FPPMH6NO2KAA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 16 July 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,nice camera quality great importantly cinematic video,nice camera qualiti great importantli cinemat video,green,256GB,7,0,47,0.8481,positive
B09G9D8KRQ,India,True,5,Excellent 👌,Everything is good,https://www.amazon.in/gp/customer-reviews/R1PWBFMQG1TS2C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 28 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,everything good,everyth good,green,256GB,2,0,14,0.4404,positive
B09G9D8KRQ,India,True,5,Package and delivery was amazing,Package and phone was delivered in good condition,https://www.amazon.in/gp/customer-reviews/R3QHGJOMLK3W7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 28 July 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,package phone delivered good condition,packag phone deliv good condit,green,256GB,5,0,34,0.4404,positive
B09G9D8KRQ,India,True,5,Wonderful phone,Great performance. Apple never disappoints but still very heavy on wallets,https://www.amazon.in/gp/customer-reviews/R7R2K32VPVKNY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 11 June 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,great performance apple never disappoints still heavy wallet,great perform appl never disappoint still heavi wallet,green,256GB,8,0,53,0.7418,positive
B09G9D8KRQ,India,True,5,Very very good product.,It's really a value for money.,https://www.amazon.in/gp/customer-reviews/RS7WFRBX7ED4U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 4 June 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,really value money,realli valu money,green,256GB,3,0,16,0.4005,positive
B09G9D8KRQ,India,True,5,Sup,Jakasss,https://www.amazon.in/gp/customer-reviews/R2C9ZBX4JVAGET/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 22 August 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,jakasss,jakasss,green,256GB,1,0,7,0.0,negative
B09G9D8KRQ,India,True,5,Amazing experience with best phone,Best phone,https://www.amazon.in/gp/customer-reviews/R22OWUTJTIIQ05/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 24 July 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,best phone,best phone,green,256GB,2,0,9,0.6369,positive
B09G9D8KRQ,India,True,5,Nice support by amazon and good product received,Good product by apple,https://www.amazon.in/gp/customer-reviews/RMC27DUIDY860/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 10 April 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,good product apple,good product appl,green,256GB,3,0,16,0.4404,positive
B09G9D8KRQ,India,True,5,"Great product, I recommend.","Great product, wonderful experience.",https://www.amazon.in/gp/customer-reviews/R2I07TW8ZKQOG7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 8 April 2022,Colour: GreenSize: 256 GB,B09V4MXBSN,great product wonderful experience,great product wonder experi,green,256GB,4,0,31,0.8316,positive
B09G9D8KRQ,India,False,4,I'm also planning to buy it  nice,"Planning to buy it , I hope I get a better experience ,  hardly waiting  to buy but green colour want to experience charging quality appearance and features",https://www.amazon.in/gp/customer-reviews/R1ZC5QRDNW4JGP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 6 September 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,planning buy hope get better experience hardly waiting buy green colour want experience charging quality appearance feature,plan buy hope get better experi hardli wait buy green colour want experi charg qualiti appear featur,green,256GB,17,0,107,0.7269,positive
B09G9D8KRQ,India,False,5,best phone under range,"’ve been using the iPhone 13 for the past 3-4 months, and I am thoroughly impressed with its overall performance. The A15 Bionic chip ensures smooth and lag-free operation, making multitasking a breeze.The camera quality is a standout feature, capturing vivid and detailed photos in various lighting conditions. The Night mode improvements are noticeable, delivering clear and sharp images even in low-light environments. The Cinematic mode for videos adds a professional touch, creating engaging and dynamic content.",https://www.amazon.in/gp/customer-reviews/R288AV8C9IC9WI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 21 January 2024,Colour: GreenSize: 256 GB,B09V4MXBSN,using iphone 13 past 34 month thoroughly impressed overall performance a15 bionic chip ensures smooth lagfree operation making multitasking breeze camera quality standout feature capturing vivid detailed photo various lighting condition night mode improvement noticeable delivering clear sharp image even lowlight environment cinematic mode video add professional touch creating engaging dynamic content,use iphon 13 past 34 month thoroughli impress overal perform a15 bionic chip ensur smooth lagfre oper make multitask breez camera qualiti standout featur captur vivid detail photo variou light condit night mode improv notic deliv clear sharp imag even lowlight environ cinemat mode video add profession touch creat engag dynam content,green,256GB,52,0,352,0.9041,positive
B09G9D8KRQ,India,False,5,"No fingerprint, no call recording, no carrier video calling","I had a 5 year old Redmi phone.I was unhappy as call recording stopped working, carrier video calling stopped working, battery charging speed reduced, fingerprint stopped working etc etc...So I bought an iPhone.Now I'm happy - it has no call recording (so cannot stop working), no carrier video calling (so cannot stop working), slow battery charging, no fingerprint (so cannot stop working) etc etc...",https://www.amazon.in/gp/customer-reviews/R2FHQIZTGYRSP3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 21 December 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,5 year old redmi phone unhappy call recording stopped working carrier video calling stopped working battery charging speed reduced fingerprint stopped working etc etc bought iphone im happy call recording stop working carrier video calling stop working slow battery charging fingerprint stop working etc etc,5 year old redmi phone unhappi call record stop work carrier video call stop work batteri charg speed reduc fingerprint stop work etc etc bought iphon im happi call record stop work carrier video call stop work slow batteri charg fingerprint stop work etc etc,green,256GB,45,0,263,-0.8126,negative
B09G9D8KRQ,India,True,5,Iphone 13,"Outstanding Mobile♥️, Face Id Very Fast Even in night mode, Battery backup almost 1 day, Camera is superb, If your budget is around 60-70k, Go for it👍🏻",https://www.amazon.in/gp/customer-reviews/R24Y0V561T8DEY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 6 November 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,outstanding mobile face id fast even night mode battery backup almost 1 day camera superb budget around 6070k go,outstand mobil face id fast even night mode batteri backup almost 1 day camera superb budget around 6070k go,starlight,256GB,19,0,94,0.8332,positive
B09G9D8KRQ,India,True,4,Good review,Apple cheap company does not give a charger in the box.,https://www.amazon.in/gp/customer-reviews/RKF95C45KIKS7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 16 September 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,apple cheap company give charger box,appl cheap compani give charger box,starlight,256GB,6,0,31,0.0,negative
B09G9D8KRQ,India,True,4,1x camera having pink spot in photos.,Disappointed due to defect in camera.,https://www.amazon.in/gp/customer-reviews/RTQEY32XOJDRQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 12 August 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,disappointed due defect camera,disappoint due defect camera,starlight,256GB,4,0,27,-0.6705,negative
B09G9D8KRQ,India,True,5,Genuine,"I am happy with this purchase. I purchased it at a good price, and it has excellent features. Love it.",https://www.amazon.in/gp/customer-reviews/R2MSZ7MSQKGD86/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 21 December 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,happy purchase purchased good price excellent feature love,happi purchas purchas good price excel featur love,starlight,256GB,8,0,51,0.9382,positive
B09G9D8KRQ,India,True,5,Value for Money,Have switched to iPhone from android. The display and UI/UX is just uncomparable. Loving every part of it.,https://www.amazon.in/gp/customer-reviews/R1355JX9T829T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 8 November 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,switched iphone android display uiux uncomparable loving every part,switch iphon android display uiux uncompar love everi part,starlight,256GB,9,0,59,0.5994,positive
B09G9D8KRQ,India,True,5,Nice product :),"Nice product.But, delivery was late. I didn't get any updates for late delivery reason. I had to follow up with Amazon chat support.",https://www.amazon.in/gp/customer-reviews/R3FS7KR8X0369D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 22 September 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,nice product delivery late didnt get update late delivery reason follow amazon chat support,nice product deliveri late didnt get updat late deliveri reason follow amazon chat support,starlight,256GB,14,0,78,0.7351,positive
B09G9D8KRQ,India,True,5,Upgrade,"If you're running an iPhone 11, any of the models in that range, then, yes, the iPhone 13 is definitely worth an upgrade.",https://www.amazon.in/gp/customer-reviews/R1L2A8IMLUOHNW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 29 April 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,youre running iphone 11 model range yes iphone 13 definitely worth upgrade,your run iphon 11 model rang ye iphon 13 definit worth upgrad,starlight,256GB,12,0,63,0.743,positive
B09G9D8KRQ,India,True,4,A normal iPhone.,"Excessive heating while setup, backup n restore",https://www.amazon.in/gp/customer-reviews/R1NULVOZ1TDMK4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 24 January 2022,Colour: StarlightSize: 256 GB,B09G9BFKZN,excessive heating setup backup n restore,excess heat setup backup n restor,starlight,256GB,6,1,35,0.296,positive
B09G9D8KRQ,India,True,5,No heat no hang,WOW,https://www.amazon.in/gp/customer-reviews/R1KC4ETP11DPID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09G9BFKZN,Reviewed in India on 9 March 2023,Colour: StarlightSize: 256 GB,B09G9BFKZN,wow,wow,starlight,256GB,1,0,3,0.5859,positive
B09G9D8KRQ,India,True,5,Very good,Good working and safe packing,https://www.amazon.in/gp/customer-reviews/R3216L3HC7LEI4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 19 December 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,good working safe packing,good work safe pack,green,256GB,4,0,22,0.7003,positive
B09G9D8KRQ,India,True,5,Awesome phone,So beautiful so elegant just looking like a wow,https://www.amazon.in/gp/customer-reviews/R10OJIZZXUSXUT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 17 November 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,beautiful elegant looking like wow,beauti eleg look like wow,green,256GB,5,0,30,0.9231,positive
B09G9D8KRQ,India,True,5,Working good,Battery life is good,https://www.amazon.in/gp/customer-reviews/R1SBC2UJ2XZVD4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 7 November 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,battery life good,batteri life good,green,256GB,3,0,15,0.4404,positive
B09G9D8KRQ,India,True,5,I GOT THIS AT 53000 256GB VARIENT AFTER EXCHANGE ONE OF THE BEST 😍 IAM VERY HAPPY,I GOT THIS AT 53000 256GB VARIENT AFTER EXCHANGE ONE OF THE BEST 😍 IAM VERY HAPPY,https://www.amazon.in/gp/customer-reviews/R967I33FYQJYM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 15 October 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,got 53000 256gb varient exchange one best iam happy,got 53000 256gb varient exchang one best iam happi,green,256GB,9,0,43,0.836,positive
B09G9D8KRQ,India,True,5,Definitely a good product,More than the quality of the product it is important how much you are ready to pay to own the brand.,https://www.amazon.in/gp/customer-reviews/RNK0P0FOTNTFI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09V4MXBSN,Reviewed in India on 28 October 2023,Colour: GreenSize: 256 GB,B09V4MXBSN,quality product important much ready pay brand,qualiti product import much readi pay brand,green,256GB,7,0,40,0.4404,positive
